665706,697133,1507650,674427,2876,649430,555390,666601,646095,659232
665706,697133,1507650,674427,2876,649430,555390,666601,646095,659232
665706,697133,1507650,674427,2876,649430,555390,666601,646095,659232
665706,697133,1507650,674427,2876,649430,555390,666601,646095,659232
665706,697133,1507650,671996,2876,649430,555390,666601,648526,659232
665706,697133,1507650,671996,2876,649430,555390,666601,648526,659232
667790,697133,1507650,671996,2876,647346,555390,666601,648526,659232
663512,697133,1507650,671996,2876,651624,555390,666601,648526,659232
663512,697133,1507650,671996,2876,651624,555390,666601,648526,659232
663512,697133,1507650,671996,2876,651624,555390,660018,655109,659232
663512,697133,1507650,671996,2876,651624,555390,640702,674425,659232
663512,697133,1507650,668707,2876,651624,555390,640702,677714,659232
663512,697133,1507650,668707,2876,651624,555390,640702,677714,659232
663512,697133,1507650,668707,2876,651624,555390,640702,677714,659232
631024,697133,1507650,668707,2876,684112,555390,640702,677714,659232
631024,697133,1507650,668707,2876,684310,555390,640702,677714,659034
631024,697133,1507650,668707,2876,684310,555390,640702,677714,659034
631024,697133,1507650,668707,2876,684310,555390,640702,677714,659034
631024,697133,1507650,668707,2876,684310,555390,640702,677714,659034
631024,697133,1507650,668707,2876,684310,555390,640702,677714,659034
631024,697133,1507650,668707,2876,684310,555390,640702,677714,659034
631024,697133,1507650,668707,2876,684310,555390,640702,677714,659034
631024,697133,1507650,668707,2876,684310,555390,640702,677714,659034
631024,697133,1507650,629498,2876,684310,555390,679911,677714,659034
631024,697133,1507650,629498,2876,684310,555390,679911,677714,659034
631024,697133,1507650,629498,2876,684310,555390,679911,677714,659034
631024,697133,1507650,629498,2876,684310,555390,679911,677714,659034
631024,697133,1507650,629498,659170,684310,555390,679911,677714,2740
631024,697133,1507650,629498,659170,684310,555390,679911,677714,2740
631024,697133,1507650,629498,659170,684310,555390,679911,677714,2740
631024,697133,661485,629498,659170,684310,555390,1526076,677714,2740
631024,697133,616540,674443,659170,684310,555390,1526076,677714,2740
631024,697133,616540,674443,659170,684310,555390,1526076,677714,2740
631024,697133,616540,674443,659170,684310,555390,1526076,677714,2740
631024,697133,616540,668224,659170,684310,555390,1526076,683933,2740
631024,697133,616540,668224,659170,684310,555390,1526076,683933,2740
631024,697133,616540,668224,659170,684310,555390,1526076,683933,2740
631024,697133,616540,668224,659170,684310,555390,1526076,683933,2740
631024,697133,616540,668224,659170,684310,555390,1526076,683933,2740
631024,697133,616540,668224,659170,684310,555390,1526076,683933,2740
631024,697133,616540,668224,659170,684310,555390,1526076,683933,2740
631024,697133,616540,668224,659170,684310,555390,1526076,683933,2740
631024,697133,616540,668224,659170,684310,555390,1526076,683933,2740
676049,697133,616540,668224,659170,639285,555390,1526076,683933,2740
676049,697133,616540,668224,659170,639285,555390,1526076,683933,2740
676049,697133,616540,668224,659170,639285,555390,1545342,664667,2740
676049,697133,616540,668224,659170,639285,555390,1546177,663832,2740
676049,697133,616540,668224,659170,639285,555390,665110,1544899,2740
676049,697133,616540,668224,659170,639285,555390,665110,1544899,2740
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,659461,639285,555390,665110,1544899,2449
676049,697133,616540,668224,616782,681964,555390,665110,1544899,2449
676049,697133,616540,668224,616782,681964,555390,665110,1544899,2449
676049,697133,616540,668224,616782,681964,555390,665110,1544899,2449
676049,697133,616540,1551790,616782,681964,555390,665110,661333,2449
676049,697133,616540,1551790,616782,682748,555390,664326,661333,2449
676049,697133,616540,1551790,616782,682748,555390,664326,661333,2449
676049,697133,616540,1551790,616782,682748,555390,664326,661333,2449
676049,697133,616540,1551790,616782,682748,555390,664326,661333,2449
676049,697133,616540,1551790,620470,682748,555390,660638,661333,2449
652090,697133,616540,1551790,620470,682748,555390,684597,661333,2449
652090,697133,616540,1551790,620470,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,682748,555390,684597,661333,2449
612627,697133,616540,1551790,659933,660541,555390,684597,683540,2449
612627,569742,616540,1551790,659933,660541,682781,684597,683540,2449
612627,569742,621434,1551790,659933,660541,677887,684597,683540,2449
612627,569742,621434,1551790,659933,660541,677887,684597,683540,2449
612627,682003,621434,1551790,659933,660541,565626,684597,683540,2449
612627,682003,621434,1551790,659933,660541,565626,684597,683540,2449
612627,682003,621434,1551790,659933,660541,565626,684597,683540,2449
612627,682003,621434,1551790,1376,660541,565626,684597,683540,661006
612627,682003,621434,1551790,1376,660541,565626,684597,683540,661006
612627,682003,621434,1551790,1376,660541,565626,684597,683540,661006
612627,665691,621434,1551790,1376,676853,565626,684597,683540,661006
612627,665691,621434,1551790,1376,676853,565626,684597,683540,661006
612627,665691,621434,1551790,1376,676853,565626,684597,683540,661006
612627,665691,621434,1551790,1376,700828,565626,684597,659565,661006
612627,665691,621434,1551790,1376,700828,565626,684597,659565,661006
612627,665691,621434,1551790,1376,700828,565626,684597,659565,661006
